index,Xwidth,Xcumsum,Yval,Xcumsumleft,Macro grouping,Stage subgrouped
954,1.003652339,29991.13186,12102.44586,29990.12821,Late fibrotic stage (F4),F4
955,1.003652339,29992.13551,12102.44586,29991.13186,Late fibrotic stage (F4),F4
956,0.004412981,29992.13992,11825.19757,29992.13551,Late fibrotic stage (F4),F4
957,127.4636804,30119.6036,10750.62268,29992.13992,Late fibrotic stage (F4),F4
958,149.5691569,30269.17276,10750.62268,30119.6036,Late fibrotic stage (F4),F4
959,70.58373728,30339.7565,10750.62268,30269.17276,Late fibrotic stage (F4),F4
960,0.005768891,30339.76227,10750.62268,30339.7565,Late fibrotic stage (F4),F4
961,0.016369569,30339.77864,10750.62268,30339.76227,Late fibrotic stage (F4),F4
962,72.96896182,30412.7476,10750.62268,30339.77864,Late fibrotic stage (F4),F4
963,2.919280384,30415.66688,10750.62268,30412.7476,Late fibrotic stage (F4),F4
964,0.188413793,30415.85529,10750.62268,30415.66688,Late fibrotic stage (F4),F4
965,0.566998792,30416.42229,10750.62268,30415.85529,Late fibrotic stage (F4),F4
966,9.587807213,30426.0101,10750.62268,30416.42229,Late fibrotic stage (F4),F4
967,103.2396303,30529.24973,10750.62268,30426.0101,Late fibrotic stage (F4),F4
968,71.59485691,30600.84459,10750.62268,30529.24973,Late fibrotic stage (F4),F4
969,0.015168524,30600.85975,10750.62268,30600.84459,Late fibrotic stage (F4),F4
970,0.044819847,30600.90457,10750.62268,30600.85975,Late fibrotic stage (F4),F4
971,0.012465588,30600.91704,10750.62268,30600.90457,Late fibrotic stage (F4),F4
972,0.037705596,30600.95475,10750.62268,30600.91704,Late fibrotic stage (F4),F4
973,0.123230342,30601.07798,10750.62268,30600.95475,Late fibrotic stage (F4),F4
974,0.032466381,30601.11044,10750.62268,30601.07798,Late fibrotic stage (F4),F4
975,9.200226603,30610.31067,10750.62268,30601.11044,Late fibrotic stage (F4),F4
976,13.6135583,30623.92423,10750.62268,30610.31067,Late fibrotic stage (F4),F4
977,13.29124643,30637.21547,10750.62268,30623.92423,Late fibrotic stage (F4),F4
978,7.756531004,30644.972,10750.62268,30637.21547,Late fibrotic stage (F4),F4
979,43.99185614,30688.96386,10750.62268,30644.972,Late fibrotic stage (F4),F4
980,15.49106972,30704.45493,10750.62268,30688.96386,Late fibrotic stage (F4),F4
981,32.37722931,30736.83216,10750.62268,30704.45493,Late fibrotic stage (F4),F4
982,23.04615216,30759.87831,10750.62268,30736.83216,Late fibrotic stage (F4),F4
983,2.629604352,30762.50792,10750.62268,30759.87831,Late fibrotic stage (F4),F4
984,0.011260776,30762.51918,10750.62268,30762.50792,Late fibrotic stage (F4),F4
985,10.79703861,30773.31622,10750.62268,30762.51918,Late fibrotic stage (F4),F4
986,39.69477409,30813.01099,10750.62268,30773.31622,Late fibrotic stage (F4),F4
987,0.030465047,30813.04145,10750.62268,30813.01099,Late fibrotic stage (F4),F4
988,72.21649946,30885.25795,10750.62268,30813.04145,Late fibrotic stage (F4),F4
989,56.66129561,30941.91925,10750.62268,30885.25795,Late fibrotic stage (F4),F4
990,1.754862404,30943.67411,10750.62268,30941.91925,Late fibrotic stage (F4),F4
991,0.603472313,30944.27758,10750.62268,30943.67411,Late fibrotic stage (F4),F4
992,1.350560406,30945.62814,10750.62268,30944.27758,Late fibrotic stage (F4),F4
993,0.081576284,30945.70972,10750.62268,30945.62814,Late fibrotic stage (F4),F4
994,0.056327222,30945.76605,10750.62268,30945.70972,Late fibrotic stage (F4),F4
995,77.83904944,31023.6051,10688.31878,30945.76605,Late fibrotic stage (F4),F4
996,72.43532798,31096.04043,10681.35334,31023.6051,Late fibrotic stage (F4),F4
997,63.55735255,31159.59778,10427.82226,31096.04043,Late fibrotic stage (F4),F4
998,0.017644252,31159.61542,10317.59573,31159.59778,Late fibrotic stage (F4),F4
999,0.017644252,31159.63307,10317.59573,31159.61542,Late fibrotic stage (F4),F4
1000,42.90819812,31202.54126,10290.86719,31159.63307,Late fibrotic stage (F4),F4
1001,43.33666261,31245.87793,10282.8313,31202.54126,Late fibrotic stage (F4),F4
1002,43.26281932,31289.14075,10227.44151,31245.87793,Late fibrotic stage (F4),F4
1003,24.26307015,31313.40382,10215.7536,31289.14075,Late fibrotic stage (F4),F4
1004,3.114709214,31316.51853,10142.54749,31313.40382,Late fibrotic stage (F4),F4
1005,33.38122847,31349.89975,10062.7286,31316.51853,Late fibrotic stage (F4),F4
1006,7.604803626,31357.50456,9939.234518,31349.89975,Late fibrotic stage (F4),F4
1007,15.63383848,31373.1384,9933.041207,31357.50456,Late fibrotic stage (F4),F4
1008,0.989113994,31374.12751,9855.747504,31373.1384,Late fibrotic stage (F4),F4
1009,0.030331486,31374.15784,9664.662743,31374.12751,Late fibrotic stage (F4),F4
1010,0.459772218,31374.61761,9608.497201,31374.15784,Late fibrotic stage (F4),F4
1011,0.113083558,31374.7307,9603.5542,31374.61761,Late fibrotic stage (F4),F4
1012,0.034593411,31374.76529,9599.977229,31374.7307,Late fibrotic stage (F4),F4
1013,0.011322029,31374.77661,9555.122973,31374.76529,Late fibrotic stage (F4),F4
1014,0.148846221,31374.92546,9498.626927,31374.77661,Late fibrotic stage (F4),F4
1015,0.039999705,31374.96546,9492.695281,31374.92546,Late fibrotic stage (F4),F4
1016,0.013533586,31374.97899,9488.086585,31374.96546,Late fibrotic stage (F4),F4
1017,6.389356526,31381.36835,8991.4396,31374.97899,Late fibrotic stage (F4),F4
1018,7.691132222,31389.05948,8991.4396,31381.36835,Late fibrotic stage (F4),F4
1019,2.216782437,31391.27626,8991.4396,31389.05948,Late fibrotic stage (F4),F4
1020,0.162333327,31391.4386,8991.4396,31391.27626,Late fibrotic stage (F4),F4
1021,0.45188226,31391.89048,8991.4396,31391.4386,Late fibrotic stage (F4),F4
1022,6.242710637,31398.13319,8991.4396,31391.89048,Late fibrotic stage (F4),F4
1023,8.397758983,31406.53095,8991.4396,31398.13319,Late fibrotic stage (F4),F4
1024,0.011468311,31406.54242,8991.4396,31406.53095,Late fibrotic stage (F4),F4
1025,0.011219432,31406.55364,8991.4396,31406.54242,Late fibrotic stage (F4),F4
1026,0.071228007,31406.62486,8991.4396,31406.55364,Late fibrotic stage (F4),F4
1027,0.032137768,31406.657,8991.4396,31406.62486,Late fibrotic stage (F4),F4
1028,0.010451786,31406.66745,8991.4396,31406.657,Late fibrotic stage (F4),F4
1029,3.153427376,31409.82088,8991.4396,31406.66745,Late fibrotic stage (F4),F4
1030,0.029791726,31409.85067,8991.4396,31409.82088,Late fibrotic stage (F4),F4
1031,0.199043506,31410.04972,8991.4396,31409.85067,Late fibrotic stage (F4),F4
1032,0.028003777,31410.07772,8991.4396,31410.04972,Late fibrotic stage (F4),F4
1033,3.799300276,31413.87702,8991.4396,31410.07772,Late fibrotic stage (F4),F4
1034,5.501474681,31419.3785,8991.4396,31413.87702,Late fibrotic stage (F4),F4
1035,4.313384218,31423.69188,8991.4396,31419.3785,Late fibrotic stage (F4),F4
1036,3.140347537,31426.83223,8991.4396,31423.69188,Late fibrotic stage (F4),F4
1037,10.15950415,31436.99173,8991.4396,31426.83223,Late fibrotic stage (F4),F4
1038,5.708745042,31442.70048,8991.4396,31436.99173,Late fibrotic stage (F4),F4
1039,0.01083595,31442.71131,8991.4396,31442.70048,Late fibrotic stage (F4),F4
1040,10.08296377,31452.79428,8991.4396,31442.71131,Late fibrotic stage (F4),F4
1041,0.02952569,31452.8238,8991.4396,31452.79428,Late fibrotic stage (F4),F4
1042,8.336410993,31461.16021,8991.4396,31452.8238,Late fibrotic stage (F4),F4
1043,9.651300073,31470.81151,8991.4396,31461.16021,Late fibrotic stage (F4),F4
1044,0.694751932,31471.50627,8991.4396,31470.81151,Late fibrotic stage (F4),F4
1045,0.231049219,31471.73731,8991.4396,31471.50627,Late fibrotic stage (F4),F4
1046,0.182648635,31471.91996,8991.4396,31471.73731,Late fibrotic stage (F4),F4
1047,0.73579416,31472.65576,8991.4396,31471.91996,Late fibrotic stage (F4),F4
1048,0.238993656,31472.89475,8991.4396,31472.65576,Late fibrotic stage (F4),F4
1049,0.148402728,31473.04315,8991.4396,31472.89475,Late fibrotic stage (F4),F4
1050,0.275568888,31473.31872,8991.4396,31473.04315,Late fibrotic stage (F4),F4
1051,0.20809692,31473.52682,8991.4396,31473.31872,Late fibrotic stage (F4),F4
1052,8.216010188,31481.74283,8900.039855,31473.52682,Late fibrotic stage (F4),F4
1053,7.271145148,31489.01397,8773.906802,31481.74283,Late fibrotic stage (F4),F4
1054,2.360561986,31491.37454,8707.459672,31489.01397,Late fibrotic stage (F4),F4
1055,0.028041021,31491.40258,8327.598412,31491.37454,Late fibrotic stage (F4),F4
1056,0.010092643,31491.41267,8267.500987,31491.40258,Late fibrotic stage (F4),F4
1057,5.230344613,31496.64301,8130.242412,31491.41267,Late fibrotic stage (F4),F4
1058,3.592395232,31500.23541,8091.182312,31496.64301,Late fibrotic stage (F4),F4
1059,6.239930199,31506.47534,7910.124839,31500.23541,Late fibrotic stage (F4),F4
1060,2.402985331,31508.87833,7861.769174,31506.47534,Late fibrotic stage (F4),F4
1061,3.183002436,31512.06133,7854.500867,31508.87833,Late fibrotic stage (F4),F4
1062,6.377968272,31518.4393,7781.303329,31512.06133,Late fibrotic stage (F4),F4
1063,6.084134345,31524.52343,7733.713874,31518.4393,Late fibrotic stage (F4),F4
1064,3.426807398,31527.95024,7661.692563,31524.52343,Late fibrotic stage (F4),F4
1065,1.608356122,31529.55859,7636.551581,31527.95024,Late fibrotic stage (F4),F4
1066,2.550572821,31532.10917,7581.894679,31529.55859,Late fibrotic stage (F4),F4
1067,2.139788733,31534.24896,7546.700128,31532.10917,Late fibrotic stage (F4),F4
1068,0.493101178,31534.74206,7538.449895,31534.24896,Late fibrotic stage (F4),F4
1069,0.015318685,31534.75738,7393.830658,31534.74206,Late fibrotic stage (F4),F4
1070,0.220794137,31534.97817,7368.769581,31534.75738,Late fibrotic stage (F4),F4
1071,0.108214761,31535.08638,7366.088418,31534.97817,Late fibrotic stage (F4),F4
1072,0.01619398,31535.10258,7364.26377,31535.08638,Late fibrotic stage (F4),F4
1073,0.00558986,31535.10817,7325.026826,31535.10258,Late fibrotic stage (F4),F4
1074,0.077549137,31535.18572,7299.83208,31535.10817,Late fibrotic stage (F4),F4
1075,0.037860658,31535.22358,7296.554399,31535.18572,Late fibrotic stage (F4),F4
1076,0.005962011,31535.22954,7294.056143,31535.22358,Late fibrotic stage (F4),F4
1077,0.017004965,31535.24655,6894.180791,31535.22954,Late fibrotic stage (F4),F4
1078,3.13836155,31538.38491,6862.184717,31535.24655,Late fibrotic stage (F4),F4
1079,0.006104861,31538.39101,6847.892903,31538.38491,Late fibrotic stage (F4),F4
1080,2.075700039,31540.46671,6762.280462,31538.39101,Late fibrotic stage (F4),F4
1081,1.061793279,31541.5285,6738.568151,31540.46671,Late fibrotic stage (F4),F4
1082,302.9576147,31844.48612,6720.608374,31541.5285,Late fibrotic stage (F4),F4
1083,0.742209877,31845.22833,6636.620529,31844.48612,Late fibrotic stage (F4),F4
1084,699.4743564,32544.70269,6578.564638,31845.22833,Late fibrotic stage (F4),F4
1085,0.638972691,32545.34166,5864.1219,32544.70269,Late fibrotic stage (F4),F0-3
1086,0.638972691,32545.98063,5864.1219,32545.34166,Late fibrotic stage (F4),F0-3
1087,0.049278461,32546.02991,5864.1219,32545.98063,Late fibrotic stage (F4),F0-3
1088,0.049278461,32546.07919,5864.1219,32546.02991,Late fibrotic stage (F4),F0-3
1089,0.613997852,32546.69319,5702.332754,32546.07919,Late fibrotic stage (F4),F4
1090,0.213135308,32546.90632,5644.69461,32546.69319,Late fibrotic stage (F4),F4
1091,0.00556799,32546.91189,5280.591077,32546.90632,Late fibrotic stage (F4),F4
1092,0.015625166,32546.92751,5279.802233,32546.91189,Late fibrotic stage (F4),F4
1093,0.073165977,32547.00068,5279.096866,32546.92751,Late fibrotic stage (F4),F4
1094,0.012121852,32547.0128,5278.694045,32547.00068,Late fibrotic stage (F4),F4
1095,0.307933536,32547.32074,5278.187237,32547.0128,Late fibrotic stage (F4),F4
1096,0.850626745,32548.17136,5276.653196,32547.32074,Late fibrotic stage (F4),F4
1097,0.039837732,32548.2112,5276.387248,32548.17136,Late fibrotic stage (F4),F4
1098,0.282908685,32548.49411,5275.523827,32548.2112,Late fibrotic stage (F4),F4
1099,4.596650797,32553.09076,5274.998749,32548.49411,Late fibrotic stage (F4),F4
1100,1.106637436,32554.1974,5274.798487,32553.09076,Late fibrotic stage (F4),F4
1101,22.21842713,32576.41582,5274.299664,32554.1974,Late fibrotic stage (F4),F4
1102,3.373373518,32579.7892,5273.148117,32576.41582,Late fibrotic stage (F4),F4
1103,16.79722119,32596.58642,5271.095733,32579.7892,Late fibrotic stage (F4),F4
1104,91.17717449,32687.76359,5270.758126,32596.58642,Late fibrotic stage (F4),F4
1105,73.81632128,32761.57991,5270.04994,32687.76359,Late fibrotic stage (F4),F4
1106,204.6097107,32966.18963,5266.491853,32761.57991,Late fibrotic stage (F4),F4
1107,211.3456256,33177.53525,5264.001322,32966.18963,Late fibrotic stage (F4),F4
1108,483.835131,33661.37038,5256.404906,33177.53525,Late fibrotic stage (F4),F4
1109,1.49675E-06,33661.37038,5069.015124,33661.37038,Late fibrotic stage (F4),F4
1110,4.99195E-07,33661.37038,5068.201415,33661.37038,Late fibrotic stage (F4),F4
1111,1.290704885,33662.66109,5060.406725,33661.37038,Late fibrotic stage (F4),F0-3
1112,1.290704885,33663.95179,5060.406725,33662.66109,Late fibrotic stage (F4),F0-3
1113,0.225181224,33664.17698,4886.76825,33663.95179,Late fibrotic stage (F4),F0-3
1114,0.433218092,33664.61019,4886.76825,33664.17698,Late fibrotic stage (F4),F0-3
1115,80.60706797,33745.21726,4886.76825,33664.61019,Early fibrotic stage (F0-3),F0-3
1116,2.308228176,33747.52549,4886.76825,33745.21726,Early fibrotic stage (F0-3),F0-3
1117,6.151500716,33753.67699,4886.76825,33747.52549,Early fibrotic stage (F0-3),F0-3
1118,10.2563935,33763.93338,4886.76825,33753.67699,Early fibrotic stage (F0-3),F0-3
1119,66.2109316,33830.14432,4886.76825,33763.93338,Early fibrotic stage (F0-3),F0-3
1120,0.877095557,33831.02141,4886.76825,33830.14432,Early fibrotic stage (F0-3),F0-3
1121,1.683932319,33832.70534,4886.76825,33831.02141,Early fibrotic stage (F0-3),F0-3
1122,24.10088238,33856.80623,4886.76825,33832.70534,Early fibrotic stage (F0-3),F0-3
1123,157.6230019,34014.42923,4886.76825,33856.80623,Early fibrotic stage (F0-3),F0-3
1124,14.81633314,34029.24556,4886.76825,34014.42923,Early fibrotic stage (F0-3),F0-3
1125,5.583708544,34034.82927,4886.76825,34029.24556,Early fibrotic stage (F0-3),F0-3
1126,601.659886,34636.48916,4886.76825,34034.82927,Early fibrotic stage (F0-3),F0-3
1127,34.96552186,34671.45468,4886.76825,34636.48916,Early fibrotic stage (F0-3),F0-3
1128,30.67119427,34702.12587,4886.76825,34671.45468,Early fibrotic stage (F0-3),F0-3
1129,768.6843649,35470.81024,4886.76825,34702.12587,Early fibrotic stage (F0-3),F0-3
1130,1.268367467,35472.0786,4886.76825,35470.81024,Early fibrotic stage (F0-3),F0-3
1131,3.749833984,35475.82844,4886.76825,35472.0786,Early fibrotic stage (F0-3),F0-3
1132,285.0989515,35760.92739,4886.76825,35475.82844,Early fibrotic stage (F0-3),F0-3
1133,1.023938644,35761.95133,4886.76825,35760.92739,Early fibrotic stage (F0-3),F0-3
1134,529.1091876,36291.06052,4886.76825,35761.95133,Early fibrotic stage (F0-3),F0-3
1135,684.7009625,36975.76148,4886.76825,36291.06052,Early fibrotic stage (F0-3),F0-3
1136,106.0981383,37081.85962,4886.76825,36975.76148,Early fibrotic stage (F0-3),F0-3
1137,2.221163961,37084.08078,4886.76825,37081.85962,Early fibrotic stage (F0-3),F0-3
1138,587.9529775,37672.03376,4886.76825,37084.08078,Early fibrotic stage (F0-3),F0-3
1139,7.262828858,37679.29659,4886.76825,37672.03376,Early fibrotic stage (F0-3),F0-3
1140,471.6278054,38150.92439,4886.76825,37679.29659,Early fibrotic stage (F0-3),F0-3
1141,1.883460601,38152.80785,4886.76825,38150.92439,Early fibrotic stage (F0-3),F0-3
1142,268.5540203,38421.36187,4886.76825,38152.80785,Early fibrotic stage (F0-3),F0-3
1143,496.2101652,38917.57204,4886.76825,38421.36187,Early fibrotic stage (F0-3),F0-3
1144,130.9352026,39048.50724,4886.76825,38917.57204,Early fibrotic stage (F0-3),F0-3
1145,328.8064263,39377.31367,4886.76825,39048.50724,Early fibrotic stage (F0-3),F0-3
1146,145.1430509,39522.45672,4886.76825,39377.31367,Early fibrotic stage (F0-3),F0-3
1147,280.8259483,39803.28267,4886.76825,39522.45672,Early fibrotic stage (F0-3),F0-3
1148,38.29534619,39841.57801,4881.638723,39803.28267,Early fibrotic stage (F0-3),F0-3
1149,9.83001E-05,39841.57811,4617.942299,39841.57801,Early fibrotic stage (F0-3),F4
1150,3.46644E-05,39841.57815,4611.828764,39841.57811,Early fibrotic stage (F0-3),F4
1151,0.000437719,39841.57858,4445.691409,39841.57815,Early fibrotic stage (F0-3),F0-3
1152,0.017916189,39841.5965,4319.832827,39841.57858,Early fibrotic stage (F0-3),F0-3
1153,0.001088592,39841.59759,4300.459911,39841.5965,Early fibrotic stage (F0-3),F0-3
1154,0.001159429,39841.59875,4260.671071,39841.59759,Early fibrotic stage (F0-3),F4
1155,0.001159429,39841.59991,4260.671071,39841.59875,Early fibrotic stage (F0-3),F4
1156,0.043251717,39841.64316,4186.863746,39841.59991,Early fibrotic stage (F0-3),F0-3
1157,1.461323776,39843.10448,4021.770147,39841.64316,Early fibrotic stage (F0-3),F0-3
1158,1.461323776,39844.56581,4021.770147,39843.10448,Early fibrotic stage (F0-3),F0-3
1159,3.741468685,39848.30727,4013.726218,39844.56581,Early fibrotic stage (F0-3),F0-3
1160,3.741468685,39852.04874,4013.726218,39848.30727,Early fibrotic stage (F0-3),F0-3
1161,20.58308202,39872.63183,4009.603018,39852.04874,Early fibrotic stage (F0-3),F0-3
1162,20.58308202,39893.21491,4009.603018,39872.63183,Early fibrotic stage (F0-3),F0-3
1163,0.004215756,39893.21912,3966.93056,39893.21491,Early fibrotic stage (F0-3),F4
1164,0.001497327,39893.22062,3962.124394,39893.21912,Early fibrotic stage (F0-3),F4
1165,54.96697979,39948.1876,3949.326598,39893.22062,Early fibrotic stage (F0-3),F0-3
1166,54.96697979,40003.15458,3949.326598,39948.1876,Early fibrotic stage (F0-3),F0-3
1167,106.4732645,40109.62784,3909.4146,40003.15458,Early fibrotic stage (F0-3),F0-3
1168,196.7508494,40306.37869,3909.4146,40109.62784,Early fibrotic stage (F0-3),F0-3
1169,25.53222482,40331.91092,3909.4146,40306.37869,Early fibrotic stage (F0-3),F0-3
1170,114.5901984,40446.50112,3909.4146,40331.91092,Early fibrotic stage (F0-3),F0-3
1171,160.1732025,40606.67432,3909.4146,40446.50112,Early fibrotic stage (F0-3),F0-3
1172,88.89914495,40695.57346,3909.4146,40606.67432,Early fibrotic stage (F0-3),F0-3
1173,50.9504301,40746.52389,3909.4146,40695.57346,Early fibrotic stage (F0-3),F0-3
1174,8.643571572,40755.16747,3909.4146,40746.52389,Early fibrotic stage (F0-3),F0-3
1175,125.6064297,40880.7739,3909.4146,40755.16747,Early fibrotic stage (F0-3),F0-3
1176,17.46220017,40898.2361,3909.4146,40880.7739,Early fibrotic stage (F0-3),F0-3
1177,2.434562527,40900.67066,3909.4146,40898.2361,Early fibrotic stage (F0-3),F0-3
1178,90.58069362,40991.25135,3909.4146,40900.67066,Early fibrotic stage (F0-3),F0-3
